tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
19654,2.1011353,831.2836,-122.846375,-1063.7076,-261.36963,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19655,1.8930817,833.2386,-123.660736,-1065.7361,-261.75836,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19656,1.7547302,835.0924,-124.21486,-1067.9032,-262.1692,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19657,1.5930176,836.85077,-124.699974,-1070.1982,-262.60046,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19658,1.4773254,838.5199,-125.02922,-1072.6111,-262.7306,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19659,1.407959,840.1062,-125.16792,-1075.1322,-262.68958,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19660,1.407959,841.61597,-125.219765,-1077.7529,-262.6444,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19661,1.407959,843.05554,-125.25444,-1080.4652,-262.5952,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19662,1.4543152,844.4302,-125.32379,-1083.2615,-262.54254,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19663,1.5003204,845.7442,-125.49717,-1086.135,-262.48645,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19664,1.5003204,847.00195,-125.61836,-1089.08,-262.42737,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19665,1.5003204,848.2077,-125.61836,-1092.0905,-262.36542,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19666,1.5003204,849.3659,-125.61836,-1095.161,-262.32983,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19667,1.5003204,850.4801,-125.61836,-1098.2867,-262.35266,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19668,1.5003204,851.55396,-125.61836,-1101.4633,-262.37463,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19669,1.5003204,852.591,-125.61836,-1104.6864,-262.39587,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19670,1.5003204,853.594,-125.61836,-1107.9521,-262.41644,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19671,1.5003204,854.566,-125.61836,-1111.2573,-262.43634,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19672,1.5003204,855.5093,-125.61836,-1114.5989,-262.4557,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19673,1.5003204,856.4261,-125.61836,-1117.9736,-262.47443,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19674,1.5003204,857.3187,-125.61836,-1121.3789,-262.49268,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19675,1.5003204,858.18933,-125.61836,-1124.812,-262.5105,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19676,1.5003204,859.0398,-125.61836,-1128.2706,-262.6051,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
19677,1.5003204,859.8714,-125.61836,-1131.753,-262.72406,76561199418416731,kyousuke,1,ssg08,rifle,1085.078566577829,-0.020599365,-0.04600525,1.3080958
