tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
11021,0.92388916,1140.306,-143.56728,-895.7489,-260.7649,76561199418416731,kyousuke,1,ssg08,rifle,503.8106256147873,0.49266052,-0.17715454,0.9441513
11022,0.9008789,1139.3601,-143.61911,-898.10284,-260.91846,76561199418416731,kyousuke,1,ssg08,rifle,503.8106256147873,0.49266052,-0.17715454,0.9441513
11023,0.85487366,1138.4443,-143.67096,-900.5707,-261.07794,76561199418416731,kyousuke,1,ssg08,rifle,503.8106256147873,0.49266052,-0.17715454,0.9441513
11024,0.8085327,1137.5562,-143.72314,-903.14343,-261.24298,76561199418416731,kyousuke,1,ssg08,rifle,503.8106256147873,0.49266052,-0.17715454,0.9441513
11025,0.78552246,1136.689,-143.74031,-905.8033,-261.4126,76561199418416731,kyousuke,1,ssg08,rifle,503.8106256147873,0.49266052,-0.17715454,0.9441513
11026,0.7621765,1135.8176,-143.775,-908.3265,-261.57446,76561199418416731,kyousuke,1,ssg08,rifle,503.8106256147873,0.49266052,-0.17715454,0.9441513
11027,0.73916626,1135.0319,-143.80966,-910.60205,-261.71216,76561199418416731,kyousuke,1,ssg08,rifle,503.8106256147873,0.49266052,-0.17715454,0.9441513
11028,0.71617126,1134.3098,-143.87901,-912.6928,-261.75598,76561199418416731,kyousuke,1,ssg08,rifle,503.8106256147873,0.49266052,-0.17715454,0.9441513
11029,0.69317627,1133.6465,-143.91335,-914.6135,-261.79633,76561199418416731,kyousuke,1,ssg08,rifle,503.8106256147873,0.49266052,-0.17715454,0.9441513
11030,0.6698303,1133.037,-143.94803,-916.3781,-261.83337,76561199418416731,kyousuke,1,ssg08,rifle,503.8106256147873,0.49266052,-0.17715454,0.9441513
11031,0.6698303,1132.4769,-143.96553,-917.99915,-261.86743,76561199418416731,kyousuke,1,ssg08,rifle,503.8106256147873,0.49266052,-0.17715454,0.9441513
11032,0.6698303,1131.9622,-143.9827,-919.4883,-261.89868,76561199418416731,kyousuke,1,ssg08,rifle,503.8106256147873,0.49266052,-0.17715454,0.9441513
