tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
43550,2.494934,523.3475,-120.72807,548.0921,-243.59375,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43551,2.494934,523.60944,-120.72807,548.4825,-250.53125,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43552,2.494934,523.8714,-120.72807,548.87286,-257.65625,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43553,2.494934,524.0768,-120.72807,549.1789,-258.88257,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43554,2.494934,524.2255,-120.72807,549.40045,-258.8731,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43555,2.494934,524.31757,-120.72807,549.5376,-258.8672,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43556,2.494934,524.35297,-120.72807,549.5903,-258.865,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43557,2.494934,524.35297,-120.72807,549.5903,-258.865,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43558,2.494934,524.35297,-120.72807,549.5903,-258.865,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43559,2.494934,524.35297,-120.72807,549.5903,-258.865,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43560,2.494934,524.35297,-120.72807,549.5903,-258.865,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43561,2.494934,524.35297,-120.72807,549.5903,-258.865,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43562,2.494934,524.31104,-120.72807,549.5197,-258.86823,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43563,2.494934,524.1251,-120.72807,549.20685,-258.8827,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43564,2.494934,523.807,-120.72807,548.6715,-258.90735,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43565,2.494934,523.4098,-120.72807,547.98535,-258.93958,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43566,2.448578,523.13684,-120.72807,547.09204,-258.99188,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43567,2.3792267,522.9844,-120.72807,545.9646,-259.06622,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43568,2.194519,522.9222,-120.60688,544.6389,-259.1587,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43569,1.9864655,522.9426,-120.433846,543.1218,-259.26843,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43570,1.8017578,523.03973,-120.27763,541.4291,-259.39404,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43571,1.547699,523.2084,-120.06992,539.57556,-259.5343,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43572,1.3396454,523.44366,-119.93122,537.57465,-259.688,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43573,1.0625916,523.74097,-119.74068,535.43854,-259.85413,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43574,0.8085327,524.0961,-119.5673,533.1784,-260.03162,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43575,0.60046387,524.5055,-119.41143,530.80457,-260.21948,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43576,0.36975098,524.8656,-119.27307,528.3628,-260.41022,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
43577,0.20805359,525.04895,-119.20372,525.8512,-260.5984,76561199418416731,kyousuke,1,deagle,pistol,943.6006172783017,0.0,0.19054413,1.8153424
