tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
6519,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6520,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6521,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6522,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6523,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6524,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6525,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6526,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6527,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6528,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6529,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6530,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6531,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6532,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6533,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6534,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6535,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6536,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6537,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6538,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6539,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6540,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6541,1.9487,-4.536316,173.6365,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6542,1.9487,-4.536316,173.7055,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6543,2.0180511,-4.536316,173.96542,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6544,2.0640564,-4.536316,174.25998,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6545,2.1104126,-4.536316,174.71042,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6546,2.1564026,-4.536316,175.24774,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6547,2.1797485,-4.536316,175.80185,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6548,2.2027588,-4.536316,176.37384,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6549,2.2027588,-4.536316,176.80676,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6550,2.225769,-4.536316,177.32654,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6551,2.225769,-4.536316,177.72516,-1557.5968,-169.11499,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6552,2.225769,-4.5267944,178.05438,-1557.3164,-169.1159,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6553,2.225769,-4.5114136,178.34863,-1556.8195,-169.11743,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6554,2.225769,-4.491211,178.60852,-1556.1061,-169.1195,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6555,2.2027588,-4.4675293,178.83374,-1555.1857,-169.12183,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6556,2.2027588,-4.4416504,179.11115,-1554.0582,-169.12445,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6557,2.225769,-4.414917,179.37103,-1552.7238,-169.12708,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6558,2.248764,-4.388916,179.71744,-1551.1886,-169.1297,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6559,2.248764,-4.364868,-179.84962,-1549.7719,-169.13208,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6560,2.225769,-4.4193726,-179.64157,-1548.4417,-169.12665,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6561,2.225769,-4.7719727,-179.64157,-1547.2198,-169.09143,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6562,2.225769,-5.421509,-179.64157,-1546.1156,-169.02643,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6563,2.225769,-6.232727,-179.64157,-1545.317,-168.94531,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6564,2.225769,-7.2089844,-179.64157,-1544.8535,-168.84772,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6565,2.225769,-8.310547,-179.64157,-1544.6532,-168.73755,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6566,2.225769,-9.529419,-179.64157,-1544.6907,-168.61566,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6567,2.225769,-10.863892,-179.64157,-1544.9447,-168.48218,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6568,2.225769,-12.30719,-179.64157,-1545.398,-168.33789,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6569,2.225769,-13.850098,-179.64157,-1546.0342,-168.1836,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6570,2.225769,-15.484497,-179.64157,-1546.8387,-168.02014,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6571,2.225769,-17.203247,-179.64157,-1547.7976,-167.96875,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6572,2.225769,-19.090942,-179.64157,-1548.6804,-167.96875,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6573,2.225769,-21.134338,-179.64157,-1549.4932,-167.96875,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6574,2.225769,-23.039917,-179.64157,-1550.2441,-167.96875,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6575,2.225769,-24.791382,-179.64157,-1550.9346,-167.96875,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
6576,2.225769,-26.392273,-179.64157,-1551.5656,-167.96875,76561199418416731,kyousuke,1,ssg08,rifle,972.0807530257918,0.020599365,-0.007904053,1.3636125
