tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
23547,13.698242,917.2896,-96.1956,-1718.5936,-66.3125,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23548,13.767578,917.4077,-94.91329,-1722.6925,-65.484375,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23549,13.85994,917.628,-93.47546,-1726.7976,-64.859375,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23550,13.952301,917.9397,-92.19349,-1730.9064,-64.421875,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23551,14.021637,918.332,-91.06739,-1735.0165,-64.1875,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23552,14.113998,918.7999,-90.0103,-1739.1267,-64.15625,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23553,14.229706,919.3413,-88.98823,-1743.2356,-64.3125,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23554,14.322052,919.9537,-88.00083,-1747.3418,-64.65625,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23555,14.414398,920.6209,-87.23831,-1751.4454,-65.203125,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23556,14.599121,921.3605,-86.23375,-1755.5444,-65.9375,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23557,14.714813,922.1525,-85.505905,-1759.6392,-66.875,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23558,14.807159,922.9858,-84.93427,-1763.7305,-68.015625,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23559,14.899521,923.84656,-84.553185,-1767.8195,-69.34375,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23560,14.945862,924.71857,-84.397316,-1771.9075,-70.859375,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23561,15.014877,925.59937,-84.27578,-1775.9948,-66.453125,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23562,15.061218,926.48145,-84.25861,-1780.0818,-62.25,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23563,15.107574,927.3635,-84.27578,-1784.169,-58.234375,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23564,15.176575,928.2456,-84.397316,-1788.2561,-54.421875,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23565,15.268936,929.1277,-84.622536,-1792.3433,-50.796875,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23566,15.361633,930.00977,-84.91676,-1796.4304,-47.375,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23567,15.4539795,930.89185,-85.19417,-1800.5176,-44.140625,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23568,15.592346,931.7739,-85.57526,-1804.6047,-41.109375,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23569,15.777405,932.656,-86.12972,-1808.6919,-38.265625,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23570,15.985107,933.5381,-86.926575,-1812.779,-35.625,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23571,16.12381,934.2805,-87.74094,-1816.8717,-33.171875,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23572,16.262512,934.8999,-88.91888,-1820.9691,-30.90625,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
23573,16.400879,935.5193,-90.07965,-1825.0665,-28.859375,76561199418416731,kyousuke,1,deagle,pistol,306.46700059832204,0.1850586,-0.2598877,2.5634685
