tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
19435,3.9962769,1234.1444,-97.36324,-736.70624,-109.21875,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19436,4.042633,1233.7233,-97.46727,-740.2753,-109.96875,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19437,4.088623,1233.3021,-97.657814,-743.8444,-110.90625,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19438,4.1116333,1232.881,-97.81368,-747.4135,-112.046875,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19439,4.1579895,1232.4598,-97.952385,-750.9826,-113.375,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19440,4.1809845,1232.0387,-98.05607,-754.5517,-114.90625,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19441,4.2043304,1231.6176,-98.090744,-758.1208,-116.640625,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19442,4.2043304,1231.1964,-98.090744,-761.6899,-118.546875,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19443,4.2043304,1230.7753,-98.090744,-765.259,-120.671875,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19444,4.2043304,1230.3541,-98.090744,-768.82806,-122.984375,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19445,4.2043304,1229.933,-98.090744,-772.39716,-125.484375,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19446,4.2043304,1229.5118,-98.090744,-775.96625,-128.1875,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19447,4.2043304,1229.0907,-98.090744,-779.53534,-131.07812,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19448,4.2043304,1228.6696,-98.090744,-783.10443,-134.17188,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19449,4.2043304,1228.2484,-98.090744,-786.6735,-137.45312,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19450,4.2043304,1227.8273,-98.090744,-790.2427,-140.9375,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19451,4.2043304,1227.4061,-98.090744,-793.81177,-144.60938,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19452,4.2043304,1226.985,-98.090744,-797.38086,-148.48438,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
19453,4.2043304,1226.5638,-98.10825,-800.94995,-152.54688,76561199418416731,kyousuke,1,ssg08,rifle,560.8107743528782,-0.16445923,0.454216,0.3096756
