tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
16221,0.023010254,372.32416,-105.949745,329.03903,-259.0586,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16222,-0.30041504,370.39426,-104.82365,325.64282,-259.34662,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16223,-0.5314636,368.54312,-104.026794,322.20306,-259.62183,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16224,-0.6928253,366.767,-103.61103,318.72397,-259.8849,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16225,-0.8315277,365.0618,-103.3683,315.20956,-260.1364,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16226,-0.8315277,363.42206,-103.3683,311.66415,-260.36,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16227,-0.8315277,361.84283,-103.3683,308.09137,-260.40704,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16228,-0.8315277,360.40048,-103.3683,304.79977,-260.44836,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16229,-0.8315277,359.00888,-103.3683,301.4864,-260.4804,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16230,-0.8315277,357.66397,-103.3683,298.15378,-260.50385,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16231,-0.8315277,356.36188,-103.3683,294.8042,-260.51953,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16232,-0.8315277,355.09918,-103.3683,291.43958,-260.52808,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16233,-0.8315277,353.87244,-103.3683,288.06168,-260.53015,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16234,-0.8315277,352.67883,-103.3683,284.67194,-260.628,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16235,-0.8315277,351.51578,-103.3683,281.27158,-260.77734,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16236,-0.8315277,350.38074,-103.3683,277.8618,-260.7403,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16237,-0.8315277,349.27112,-103.3683,274.44363,-260.67334,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16238,-0.8315277,348.18463,-103.3683,271.01807,-260.60138,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16239,-0.8315277,347.1191,-103.3683,267.5859,-260.52856,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16240,-0.8315277,346.07285,-103.3683,264.14783,-260.45496,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16241,-0.8315277,345.0444,-103.3683,260.70438,-260.38074,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16242,-0.8315277,344.03207,-103.3683,257.25616,-260.26758,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16243,-0.8315277,343.03445,-103.3683,253.80367,-260.0155,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16244,-0.8315277,342.05026,-103.3683,250.3473,-259.7627,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16245,-0.8315277,341.0786,-103.3683,246.8874,-259.50922,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16246,-0.8315277,340.1186,-103.3683,243.42426,-259.25513,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16247,-0.8315277,339.1689,-103.3683,239.95825,-259.0005,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16248,-0.8315277,338.2291,-103.3683,236.48956,-258.7409,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16249,-0.8315277,337.29822,-103.3683,233.01848,-258.46387,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16250,-0.8315277,336.3754,-103.3683,229.54523,-258.31445,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16251,-0.8315277,335.46027,-103.3683,226.06995,-258.33868,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16252,-0.8315277,334.55194,-103.351135,222.59288,-258.36273,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
16253,-0.8315277,333.65027,-103.281784,219.11407,-258.3866,76561199418416731,kyousuke,1,deagle,pistol,1223.2563823745966,0.046340942,-0.121536255,0.60755616
