tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
5582,-2.7026367,664.8595,-153.45978,-1351.413,-263.34058,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
5583,-2.7026367,663.9736,-153.45978,-1354.8958,-263.27917,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
5584,-2.7026367,663.06635,-153.45978,-1358.373,-263.2163,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
5585,-2.7026367,662.1396,-153.45978,-1361.8452,-263.15204,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
5586,-2.7026367,661.19507,-153.45978,-1365.3126,-263.08655,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
5587,-2.7026367,660.23444,-153.45978,-1368.7756,-263.0199,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
5588,-2.7026367,659.2591,-153.45978,-1372.2345,-262.95227,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
5589,-2.7026367,658.27026,-153.45978,-1375.6896,-262.88367,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
5590,-2.748993,657.2698,-153.28674,-1379.1412,-262.8142,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
5591,-2.8873444,656.2605,-153.00934,-1382.5903,-262.74426,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
5592,-3.0260468,655.2421,-153.11337,-1386.0367,-262.67358,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
5593,-3.1877441,654.2119,-153.87589,-1389.4796,-262.80115,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
5594,-3.4881592,653.1645,-155.15785,-1392.9174,-262.99377,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
5595,-3.7882233,652.09314,-156.66504,-1396.3477,-263.1858,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
5596,-4.065628,650.99084,-158.38028,-1399.7682,-263.37708,76561199418416731,kyousuke,1,ssg08,rifle,478.42673023431365,-0.19500732,-0.30796814,1.4923753
