tick,pitch,X,yaw,Y,Z,label,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,snap_magnitude,speed_rolling_std,speed_rolling_mean,position_delta,position_jumpiness,cumulative_pitch,cumulative_yaw,angle_magnitude,yaw_change_sign,pitch_change_sign,direction_flips,flip_rate,yaw_rolling_std,pitch_rolling_std,yaw_rolling_mean,pitch_rolling_mean,pitch_peaks,yaw_peaks,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_skew,pitch_kurtosis,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range,yaw_skew,yaw_kurtosis,pitch_velocity_mean,pitch_velocity_std,pitch_velocity_min,pitch_velocity_max,pitch_velocity_range,pitch_velocity_skew,pitch_velocity_kurtosis,yaw_velocity_mean,yaw_velocity_std,yaw_velocity_min,yaw_velocity_max,yaw_velocity_range,yaw_velocity_skew,yaw_velocity_kurtosis,angle_magnitude_mean,angle_magnitude_std,angle_magnitude_min,angle_magnitude_max,angle_magnitude_range,angle_magnitude_skew,angle_magnitude_kurtosis,weapon_grenade,weapon_lmg,weapon_melee,weapon_pistol,weapon_rifle,weapon_shotgun,weapon_smg,weapon_sniper,weapon_unknown
62951,2.6840973,201.45667,-30.181503,-1231.7067,-415.96875,0,314.4849663459884,0.17578125,-0.06626892,1.142145,0.0,0.021972999999999132,0.0,-0.0003510000000019886,0.0,0.02126999999999768,0.18785797190837789,0.0,1.142145,0.8471565947921564,0.16922223478684578,26.686462300000006,-304.43392800000004,0.021972999999999132,-1.0,0.0,0,2.0,0.23311801066736712,0.018212838517561662,-30.443392799999998,2.66864623,0,0,2.01568659018,1.4167199348961368,-2.3761292,4.179962,6.556091199999999,-1.0181317996947246,0.5761800127777219,-32.75209669666667,9.11067243797451,-53.72177,-18.565857,35.155913,-0.4952281913983255,-0.8186643820514043,-0.001178090969899665,0.10103677630297009,-0.26402289999999984,0.44015503999999994,0.7041779399999998,1.2140519936331178,4.496220538117882,0.0167745618729097,0.49909338345722826,-2.3541559999999997,1.1878980000000041,3.542054000000004,-1.8751280436868176,5.9680324735864385,0.2975116555571864,0.41325070962132776,0.0,2.368875966188523,2.368875966188523,2.3383573510882396,5.650729510383609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62952,2.6840973,202.10834,-30.137558,-1232.2228,-415.96875,0,314.4849663459884,0.17578125,-0.06626892,1.142145,0.0,0.04394500000000079,0.0,0.021972000000001657,0.0,0.022323000000003645,0.18785797190837789,0.0,1.142145,0.8312839460136635,0.17673468791552926,29.370559600000007,-334.57148600000005,0.04394500000000079,1.0,0.0,1,3.0,0.22714272270094735,0.018212838517561662,-30.383998,2.66864623,0,0,2.01568659018,1.4167199348961368,-2.3761292,4.179962,6.556091199999999,-1.0181317996947246,0.5761800127777219,-32.75209669666667,9.11067243797451,-53.72177,-18.565857,35.155913,-0.4952281913983255,-0.8186643820514043,-0.001178090969899665,0.10103677630297009,-0.26402289999999984,0.44015503999999994,0.7041779399999998,1.2140519936331178,4.496220538117882,0.0167745618729097,0.49909338345722826,-2.3541559999999997,1.1878980000000041,3.542054000000004,-1.8751280436868176,5.9680324735864385,0.2975116555571864,0.41325070962132776,0.0,2.368875966188523,2.368875966188523,2.3383573510882396,5.650729510383609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62953,2.70607,202.68271,-30.07164,-1232.6776,-415.96875,0,314.4849663459884,0.17578125,-0.06626892,1.142145,0.021972700000000067,0.06591799999999992,0.021972700000000067,0.021972999999999132,0.021972700000000067,9.999999974752427e-07,0.18785797190837789,0.0,1.142145,0.7326281027233157,0.14895133082800807,32.076629600000004,-364.64312600000005,0.06948368347525909,1.0,1.0,0,3.0,0.21018715062438817,0.021474156216358092,-30.3180114,2.67304077,1,0,2.01568659018,1.4167199348961368,-2.3761292,4.179962,6.556091199999999,-1.0181317996947246,0.5761800127777219,-32.75209669666667,9.11067243797451,-53.72177,-18.565857,35.155913,-0.4952281913983255,-0.8186643820514043,-0.001178090969899665,0.10103677630297009,-0.26402289999999984,0.44015503999999994,0.7041779399999998,1.2140519936331178,4.496220538117882,0.0167745618729097,0.49909338345722826,-2.3541559999999997,1.1878980000000041,3.542054000000004,-1.8751280436868176,5.9680324735864385,0.2975116555571864,0.41325070962132776,0.0,2.368875966188523,2.368875966188523,2.3383573510882396,5.650729510383609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62954,2.7280426,203.159,-29.98375,-1233.0548,-415.96875,0,314.4849663459884,0.17578125,-0.06626892,1.142145,0.02197260000000023,0.08788999999999803,-9.999999983634211e-08,0.021971999999998104,-0.021972799999999904,-1.0000000010279564e-06,0.18785797190837789,0.0,1.142145,0.6075623458542605,0.12286816679810245,34.804672200000006,-394.62687600000004,0.09059496261249664,1.0,-1.0,0,3.0,0.17715239526576734,0.024248517625896884,-30.243235799999997,2.68186493,0,0,2.01568659018,1.4167199348961368,-2.3761292,4.179962,6.556091199999999,-1.0181317996947246,0.5761800127777219,-32.75209669666667,9.11067243797451,-53.72177,-18.565857,35.155913,-0.4952281913983255,-0.8186643820514043,-0.001178090969899665,0.10103677630297009,-0.26402289999999984,0.44015503999999994,0.7041779399999998,1.2140519936331178,4.496220538117882,0.0167745618729097,0.49909338345722826,-2.3541559999999997,1.1878980000000041,3.542054000000004,-1.8751280436868176,5.9680324735864385,0.2975116555571864,0.41325070962132776,0.0,2.368875966188523,2.368875966188523,2.3383573510882396,5.650729510383609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62955,2.7280426,203.5557,-29.873535,-1233.3689,-415.96875,0,314.4849663459884,0.17578125,-0.06626892,1.142145,0.0,0.11021500000000017,-0.02197260000000023,0.02232500000000215,-0.021972500000000394,0.0003530000000040445,0.18785797190837789,0.0,1.142145,0.5059937746653027,0.11826823980654445,37.53271480000001,-424.50041100000004,0.11021500000000017,1.0,-1.0,0,2.0,0.16307901258254542,0.023276742006677387,-30.170622299999998,2.6906890900000002,0,1,2.01568659018,1.4167199348961368,-2.3761292,4.179962,6.556091199999999,-1.0181317996947246,0.5761800127777219,-32.75209669666667,9.11067243797451,-53.72177,-18.565857,35.155913,-0.4952281913983255,-0.8186643820514043,-0.001178090969899665,0.10103677630297009,-0.26402289999999984,0.44015503999999994,0.7041779399999998,1.2140519936331178,4.496220538117882,0.0167745618729097,0.49909338345722826,-2.3541559999999997,1.1878980000000041,3.542054000000004,-1.8751280436868176,5.9680324735864385,0.2975116555571864,0.41325070962132776,0.0,2.368875966188523,2.368875966188523,2.3383573510882396,5.650729510383609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62956,2.7500153,203.8728,-29.763672,-1233.62,-415.96875,0,314.4849663459884,0.17578125,-0.06626892,1.142145,0.021972699999999623,0.10986300000000071,0.021972699999999623,-0.00035199999999946385,0.043945299999999854,-0.022677000000001613,0.18785797190837789,0.0,1.142145,0.40447944323535434,0.14242986013825779,40.28273010000001,-454.264083,0.11203873577602587,-1.0,1.0,1,3.0,0.18179450956003926,0.027502428287463514,-30.1046342,2.69947816,0,0,2.01568659018,1.4167199348961368,-2.3761292,4.179962,6.556091199999999,-1.0181317996947246,0.5761800127777219,-32.75209669666667,9.11067243797451,-53.72177,-18.565857,35.155913,-0.4952281913983255,-0.8186643820514043,-0.001178090969899665,0.10103677630297009,-0.26402289999999984,0.44015503999999994,0.7041779399999998,1.2140519936331178,4.496220538117882,0.0167745618729097,0.49909338345722826,-2.3541559999999997,1.1878980000000041,3.542054000000004,-1.8751280436868176,5.9680324735864385,0.2975116555571864,0.41325070962132776,0.0,2.368875966188523,2.368875966188523,2.3383573510882396,5.650729510383609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62957,2.771988,204.11034,-29.6315,-1233.8081,-415.96875,0,314.4849663459884,0.17578125,-0.06626892,1.142145,0.021972700000000067,0.13217200000000062,4.440892098500626e-16,0.022308999999999912,-0.02197269999999918,0.022660999999999376,0.18785797190837789,0.0,1.142145,0.30299647126662516,0.18207766261110309,43.05471810000001,-483.89558300000004,0.1339859587019855,1.0,1.0,1,3.0,0.2155974399659572,0.03242571654576991,-30.034217899999998,2.7104644999999996,1,0,2.01568659018,1.4167199348961368,-2.3761292,4.179962,6.556091199999999,-1.0181317996947246,0.5761800127777219,-32.75209669666667,9.11067243797451,-53.72177,-18.565857,35.155913,-0.4952281913983255,-0.8186643820514043,-0.001178090969899665,0.10103677630297009,-0.26402289999999984,0.44015503999999994,0.7041779399999998,1.2140519936331178,4.496220538117882,0.0167745618729097,0.49909338345722826,-2.3541559999999997,1.1878980000000041,3.542054000000004,-1.8751280436868176,5.9680324735864385,0.2975116555571864,0.41325070962132776,0.0,2.368875966188523,2.368875966188523,2.3383573510882396,5.650729510383609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62958,2.7939606,204.25339,-29.477692,-1234.0074,-415.96875,0,314.4849663459884,0.17578125,-0.06626892,1.142145,0.02197260000000023,0.15380799999999795,-9.999999983634211e-08,0.021635999999997324,-1.0000000028043132e-07,-0.0006730000000025882,0.18785797190837789,0.0,1.142145,0.24532385228508488,0.219811190814002,45.84867870000001,-513.373275,0.15536954661309718,1.0,-1.0,0,3.0,0.2603104070430699,0.040183217685773626,-29.955012599999996,2.7214508299999998,0,0,2.01568659018,1.4167199348961368,-2.3761292,4.179962,6.556091199999999,-1.0181317996947246,0.5761800127777219,-32.75209669666667,9.11067243797451,-53.72177,-18.565857,35.155913,-0.4952281913983255,-0.8186643820514043,-0.001178090969899665,0.10103677630297009,-0.26402289999999984,0.44015503999999994,0.7041779399999998,1.2140519936331178,4.496220538117882,0.0167745618729097,0.49909338345722826,-2.3541559999999997,1.1878980000000041,3.542054000000004,-1.8751280436868176,5.9680324735864385,0.2975116555571864,0.41325070962132776,0.0,2.368875966188523,2.368875966188523,2.3383573510882396,5.650729510383609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62959,2.7939606,204.26819,-29.323547,-1234.2737,-415.96875,0,314.4849663459884,0.17578125,-0.06626892,1.142145,0.0,0.15414499999999975,-0.02197260000000023,0.0003370000000018081,-0.021972500000000394,-0.021298999999995516,0.18785797190837789,0.0,1.142145,0.26671094840669896,0.2384433007368707,48.642639300000006,-542.696822,0.15414499999999975,1.0,-1.0,0,3.0,0.30801704724072315,0.043700502063659635,-29.8647873,2.73243716,0,1,2.01568659018,1.4167199348961368,-2.3761292,4.179962,6.556091199999999,-1.0181317996947246,0.5761800127777219,-32.75209669666667,9.11067243797451,-53.72177,-18.565857,35.155913,-0.4952281913983255,-0.8186643820514043,-0.001178090969899665,0.10103677630297009,-0.26402289999999984,0.44015503999999994,0.7041779399999998,1.2140519936331178,4.496220538117882,0.0167745618729097,0.49909338345722826,-2.3541559999999997,1.1878980000000041,3.542054000000004,-1.8751280436868176,5.9680324735864385,0.2975116555571864,0.41325070962132776,0.0,2.368875966188523,2.368875966188523,2.3383573510882396,5.650729510383609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62960,2.8159332,204.17644,-29.169739,-1234.6031,-415.96875,0,314.4849663459884,0.17578125,-0.06626892,1.142145,0.021972599999999787,0.1538080000000015,0.021972599999999787,-0.00033699999999825536,0.04394520000000002,-0.0006740000000000634,0.18785797190837789,0.0,1.142145,0.341939208778475,0.23272510951457878,51.4585725,-571.866561,0.15536954661310062,-1.0,1.0,1,4.0,0.3520403066926553,0.0472397914939467,-29.761413599999997,2.74562075,0,0,2.01568659018,1.4167199348961368,-2.3761292,4.179962,6.556091199999999,-1.0181317996947246,0.5761800127777219,-32.75209669666667,9.11067243797451,-53.72177,-18.565857,35.155913,-0.4952281913983255,-0.8186643820514043,-0.001178090969899665,0.10103677630297009,-0.26402289999999984,0.44015503999999994,0.7041779399999998,1.2140519936331178,4.496220538117882,0.0167745618729097,0.49909338345722826,-2.3541559999999997,1.1878980000000041,3.542054000000004,-1.8751280436868176,5.9680324735864385,0.2975116555571864,0.41325070962132776,0.0,2.368875966188523,2.368875966188523,2.3383573510882396,5.650729510383609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
