tick,pitch,X,yaw,Y,Z,label,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,snap_magnitude,speed_rolling_std,speed_rolling_mean,position_delta,position_jumpiness,cumulative_pitch,cumulative_yaw,angle_magnitude,yaw_change_sign,pitch_change_sign,direction_flips,flip_rate,yaw_rolling_std,pitch_rolling_std,yaw_rolling_mean,pitch_rolling_mean,pitch_peaks,yaw_peaks,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_skew,pitch_kurtosis,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range,yaw_skew,yaw_kurtosis,pitch_velocity_mean,pitch_velocity_std,pitch_velocity_min,pitch_velocity_max,pitch_velocity_range,pitch_velocity_skew,pitch_velocity_kurtosis,yaw_velocity_mean,yaw_velocity_std,yaw_velocity_min,yaw_velocity_max,yaw_velocity_range,yaw_velocity_skew,yaw_velocity_kurtosis,angle_magnitude_mean,angle_magnitude_std,angle_magnitude_min,angle_magnitude_max,angle_magnitude_range,angle_magnitude_skew,angle_magnitude_kurtosis,weapon_grenade,weapon_lmg,weapon_melee,weapon_pistol,weapon_rifle,weapon_shotgun,weapon_smg,weapon_sniper,weapon_unknown
19437,1.1000061,394.6596,-19.17183,-1773.6074,-415.96875,0,1024.590588145701,0.30795288,0.0,0.22022709,0.0,0.0,0.0,0.0,0.0,0.0,0.30795288,0.0,0.22022709,1.7468801030408798,0.022480483638560336,11.000061,-191.7183,0.0,0.0,0.0,0,0.0,0.0,0.0,-19.17183,1.1000061,0,0,-0.11845443851666664,0.7457223342781281,-1.473877,2.1340942,3.6079711999999997,0.4604394766693009,-0.49910974404615516,30.880493211333334,24.13092297574539,-19.17183,59.324463,78.49629300000001,-0.7672262725257702,-0.8762149226550164,0.0034584886287625403,0.07445557226441184,-0.17578124999999994,0.32992553999999996,0.5057067899999999,1.211603306329026,4.204133154425714,0.22095747491638792,0.5012434212907069,-0.8799439999999947,2.112121000000002,2.9920649999999966,1.4545104370276443,2.3018076502777514,0.329528315363904,0.4436590319068411,0.0,2.1190892283355027,2.1190892283355027,1.7973908852217026,2.929822515539921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19438,1.1000061,396.40555,-19.17183,-1773.6647,-415.96875,0,1024.590588145701,0.30795288,0.0,0.22022709,0.0,0.0,0.0,0.0,0.0,0.0,0.30795288,0.0,0.22022709,1.7468900058389396,0.022725086150428515,12.1000671,-210.89013,0.0,0.0,0.0,0,0.0,0.0,0.0,-19.17183,1.1000061,0,0,-0.11845443851666664,0.7457223342781281,-1.473877,2.1340942,3.6079711999999997,0.4604394766693009,-0.49910974404615516,30.880493211333334,24.13092297574539,-19.17183,59.324463,78.49629300000001,-0.7672262725257702,-0.8762149226550164,0.0034584886287625403,0.07445557226441184,-0.17578124999999994,0.32992553999999996,0.5057067899999999,1.211603306329026,4.204133154425714,0.22095747491638792,0.5012434212907069,-0.8799439999999947,2.112121000000002,2.9920649999999966,1.4545104370276443,2.3018076502777514,0.329528315363904,0.4436590319068411,0.0,2.1190892283355027,2.1190892283355027,1.7973908852217026,2.929822515539921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19439,1.1000061,398.14905,-19.17183,-1773.7731,-415.96875,0,1024.590588145701,0.30795288,0.0,0.22022709,0.0,0.0,0.0,0.0,0.0,0.0,0.30795288,0.0,0.22022709,1.746866569031521,0.022327244134409202,13.2000732,-230.06196,0.0,0.0,0.0,0,0.0,0.0,0.0,-19.17183,1.1000061,0,0,-0.11845443851666664,0.7457223342781281,-1.473877,2.1340942,3.6079711999999997,0.4604394766693009,-0.49910974404615516,30.880493211333334,24.13092297574539,-19.17183,59.324463,78.49629300000001,-0.7672262725257702,-0.8762149226550164,0.0034584886287625403,0.07445557226441184,-0.17578124999999994,0.32992553999999996,0.5057067899999999,1.211603306329026,4.204133154425714,0.22095747491638792,0.5012434212907069,-0.8799439999999947,2.112121000000002,2.9920649999999966,1.4545104370276443,2.3018076502777514,0.329528315363904,0.4436590319068411,0.0,2.1190892283355027,2.1190892283355027,1.7973908852217026,2.929822515539921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19440,1.1000061,399.88904,-19.17183,-1773.9279,-415.96875,0,1024.590588145701,0.30795288,0.0,0.22022709,0.0,0.0,0.0,0.0,0.0,0.0,0.30795288,0.0,0.22022709,1.7468623987309524,0.019696290554692318,14.3000793,-249.23379,0.0,0.0,0.0,0,0.0,0.0,0.0,-19.17183,1.1000061,0,0,-0.11845443851666664,0.7457223342781281,-1.473877,2.1340942,3.6079711999999997,0.4604394766693009,-0.49910974404615516,30.880493211333334,24.13092297574539,-19.17183,59.324463,78.49629300000001,-0.7672262725257702,-0.8762149226550164,0.0034584886287625403,0.07445557226441184,-0.17578124999999994,0.32992553999999996,0.5057067899999999,1.211603306329026,4.204133154425714,0.22095747491638792,0.5012434212907069,-0.8799439999999947,2.112121000000002,2.9920649999999966,1.4545104370276443,2.3018076502777514,0.329528315363904,0.4436590319068411,0.0,2.1190892283355027,2.1190892283355027,1.7973908852217026,2.929822515539921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19441,1.1000061,401.62485,-19.17183,-1774.124,-415.96875,0,1024.590588145701,0.30795288,0.0,0.22022709,0.0,0.0,0.0,0.0,0.0,0.0,0.30795288,0.0,0.22022709,1.7468519015932347,0.01535889801829516,15.4000854,-268.40562,0.0,0.0,0.0,0,0.0,0.0,0.0,-19.17183,1.1000061,0,0,-0.11845443851666664,0.7457223342781281,-1.473877,2.1340942,3.6079711999999997,0.4604394766693009,-0.49910974404615516,30.880493211333334,24.13092297574539,-19.17183,59.324463,78.49629300000001,-0.7672262725257702,-0.8762149226550164,0.0034584886287625403,0.07445557226441184,-0.17578124999999994,0.32992553999999996,0.5057067899999999,1.211603306329026,4.204133154425714,0.22095747491638792,0.5012434212907069,-0.8799439999999947,2.112121000000002,2.9920649999999966,1.4545104370276443,2.3018076502777514,0.329528315363904,0.4436590319068411,0.0,2.1190892283355027,2.1190892283355027,1.7973908852217026,2.929822515539921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19442,1.1000061,403.35602,-19.17183,-1774.3577,-415.96875,0,1024.590588145701,0.30795288,0.0,0.22022709,0.0,0.0,0.0,0.0,0.0,0.0,0.30795288,0.0,0.22022709,1.7468729944961852,0.010004908708172559,16.5000915,-287.57745,0.0,0.0,0.0,0,0.0,0.0,0.0,-19.17183,1.1000061,0,0,-0.11845443851666664,0.7457223342781281,-1.473877,2.1340942,3.6079711999999997,0.4604394766693009,-0.49910974404615516,30.880493211333334,24.13092297574539,-19.17183,59.324463,78.49629300000001,-0.7672262725257702,-0.8762149226550164,0.0034584886287625403,0.07445557226441184,-0.17578124999999994,0.32992553999999996,0.5057067899999999,1.211603306329026,4.204133154425714,0.22095747491638792,0.5012434212907069,-0.8799439999999947,2.112121000000002,2.9920649999999966,1.4545104370276443,2.3018076502777514,0.329528315363904,0.4436590319068411,0.0,2.1190892283355027,2.1190892283355027,1.7973908852217026,2.929822515539921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19443,1.0780334,405.05594,-18.709717,-1774.6659,-415.96875,0,1024.590588145701,0.30795288,0.0,0.22022709,-0.021972700000000067,0.46211299999999866,-0.021972700000000067,0.46211299999999866,-0.021972700000000067,0.46211299999999866,0.30795288,0.0,0.22022709,1.7276328447908234,0.007162926428475896,17.5781249,-306.287167,0.4626350876385067,1.0,-1.0,1,1.0,0.14613296163733866,0.006948377834358211,-19.1256187,1.09780883,0,0,-0.11845443851666664,0.7457223342781281,-1.473877,2.1340942,3.6079711999999997,0.4604394766693009,-0.49910974404615516,30.880493211333334,24.13092297574539,-19.17183,59.324463,78.49629300000001,-0.7672262725257702,-0.8762149226550164,0.0034584886287625403,0.07445557226441184,-0.17578124999999994,0.32992553999999996,0.5057067899999999,1.211603306329026,4.204133154425714,0.22095747491638792,0.5012434212907069,-0.8799439999999947,2.112121000000002,2.9920649999999966,1.4545104370276443,2.3018076502777514,0.329528315363904,0.4436590319068411,0.0,2.1190892283355027,2.1190892283355027,1.7973908852217026,2.929822515539921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19444,1.0121155,406.69885,-17.389648,-1775.1019,-415.96875,0,1024.590588145701,0.30795288,0.0,0.22022709,-0.06591790000000008,1.3200690000000002,-0.04394520000000002,0.8579560000000015,-0.02197249999999995,0.39584300000000283,0.30795288,0.0,0.22022709,1.699779182158624,0.015448310199212112,18.5902404,-323.67681500000003,1.321713786831858,1.0,-1.0,0,1.0,0.5662778176822256,0.02788978834420512,-18.9474005,1.08901977,0,0,-0.11845443851666664,0.7457223342781281,-1.473877,2.1340942,3.6079711999999997,0.4604394766693009,-0.49910974404615516,30.880493211333334,24.13092297574539,-19.17183,59.324463,78.49629300000001,-0.7672262725257702,-0.8762149226550164,0.0034584886287625403,0.07445557226441184,-0.17578124999999994,0.32992553999999996,0.5057067899999999,1.211603306329026,4.204133154425714,0.22095747491638792,0.5012434212907069,-0.8799439999999947,2.112121000000002,2.9920649999999966,1.4545104370276443,2.3018076502777514,0.329528315363904,0.4436590319068411,0.0,2.1190892283355027,2.1190892283355027,1.7973908852217026,2.929822515539921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19445,0.92422485,408.28275,-15.739975,-1775.6793,-415.96875,0,1024.590588145701,0.30795288,0.0,0.22022709,-0.08789064999999996,1.6496730000000017,-0.021972749999999874,0.32960400000000156,0.021972450000000143,-0.5283519999999999,0.30795288,0.0,0.22022709,1.6858617885224856,0.022824916923222287,19.51446525,-339.41679000000005,1.6520126431981168,1.0,-1.0,0,1.0,1.1520745522109235,0.058639505142999086,-18.604215,1.071441645,0,1,-0.11845443851666664,0.7457223342781281,-1.473877,2.1340942,3.6079711999999997,0.4604394766693009,-0.49910974404615516,30.880493211333334,24.13092297574539,-19.17183,59.324463,78.49629300000001,-0.7672262725257702,-0.8762149226550164,0.0034584886287625403,0.07445557226441184,-0.17578124999999994,0.32992553999999996,0.5057067899999999,1.211603306329026,4.204133154425714,0.22095747491638792,0.5012434212907069,-0.8799439999999947,2.112121000000002,2.9920649999999966,1.4545104370276443,2.3018076502777514,0.329528315363904,0.4436590319068411,0.0,2.1190892283355027,2.1190892283355027,1.7973908852217026,2.929822515539921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19446,0.83599854,409.82672,-14.375946,-1776.36,-415.96875,0,1024.590588145701,0.30795288,0.0,0.22022709,-0.08822631000000003,1.3640289999999986,-0.0003356600000000709,-0.2856440000000031,0.021637089999999803,-0.6152480000000047,0.30795288,0.0,0.22022709,1.6873635799376057,0.026582706648264325,20.35046379,-353.79273600000005,1.3668792904339477,-1.0,-1.0,1,2.0,1.7385020237312347,0.09344924498810454,-18.1246266,1.045040889,0,0,-0.11845443851666664,0.7457223342781281,-1.473877,2.1340942,3.6079711999999997,0.4604394766693009,-0.49910974404615516,30.880493211333334,24.13092297574539,-19.17183,59.324463,78.49629300000001,-0.7672262725257702,-0.8762149226550164,0.0034584886287625403,0.07445557226441184,-0.17578124999999994,0.32992553999999996,0.5057067899999999,1.211603306329026,4.204133154425714,0.22095747491638792,0.5012434212907069,-0.8799439999999947,2.112121000000002,2.9920649999999966,1.4545104370276443,2.3018076502777514,0.329528315363904,0.4436590319068411,0.0,2.1190892283355027,2.1190892283355027,1.7973908852217026,2.929822515539921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
