tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
26419,-8.931885,899.1297,107.04254,-742.8865,-415.0855,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26420,-9.151947,898.6128,107.064514,-741.21783,-414.5686,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26421,-9.41597,898.0964,107.04254,-739.5491,-414.0522,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26422,-9.790192,897.5807,106.8884,-737.88007,-413.5365,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26423,-10.076172,897.06555,106.8884,-736.2109,-413.02136,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26424,-10.362167,896.5512,106.91037,-734.54144,-412.50702,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26425,-10.603867,896.03723,106.91037,-732.8719,-411.99304,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26426,-10.845917,895.5239,106.866425,-731.20215,-411.47974,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26427,-11.000061,895.0112,106.778534,-729.5322,-410.96704,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26428,-11.131897,894.49976,106.668335,-727.86194,-410.45557,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26429,-11.242096,893.9894,106.5365,-726.1913,-409.9452,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26430,-11.308014,893.4803,106.4043,-724.52026,-409.4361,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26431,-11.351959,892.973,106.20654,-722.84863,-408.92883,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26432,-11.351959,892.4681,105.96451,-721.17633,-408.4239,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26433,-11.351959,891.9655,105.72247,-719.5033,-407.92133,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26434,-11.351959,891.46533,105.67853,-717.8295,-407.42114,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26435,-11.351959,890.9675,105.61224,-716.1551,-406.92334,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26436,-11.373932,890.4723,105.48041,-714.47986,-406.4281,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26437,-11.417877,889.9798,105.260345,-712.80383,-405.9356,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26438,-11.506119,889.4907,104.95239,-711.12683,-405.44653,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26439,-11.615982,889.0061,104.42438,-709.44855,-404.9619,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26440,-11.6819,888.5272,103.74252,-707.7686,-404.48303,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
26441,-11.726196,888.0558,102.88422,-706.08655,-404.0116,76561198173700433,aVa,0,ak47,rifle,668.660306600817,0.37387085,-0.10986328,0.892592
