tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
27044,-24.112244,451.58545,-5.0255585,-336.03162,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27045,-24.067963,451.5573,-5.003586,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27046,-23.980072,451.5573,-5.003586,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27047,-23.914154,451.5573,-5.003586,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27048,-23.870209,451.5573,-4.981613,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27049,-23.848236,451.5573,-4.9596405,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27050,-23.848236,451.5573,-4.9596405,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27051,-23.848236,451.5573,-4.9596405,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27052,-23.848236,451.5573,-4.9596405,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27053,-23.848236,451.5573,-4.9596405,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27054,-23.848236,451.5573,-4.9596405,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27055,-23.848236,451.5573,-4.9596405,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27056,-23.848236,451.5573,-4.9596405,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27057,-23.848236,451.5573,-4.9596405,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27058,-23.848236,451.5573,-4.9596405,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27059,-23.848236,451.5573,-4.9596405,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27060,-23.870209,451.5573,-4.937668,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27061,-23.892181,451.5573,-4.937668,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27062,-23.914154,451.5573,-4.915695,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27063,-23.936127,451.5573,-4.915695,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27064,-23.936127,451.5573,-4.8937225,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27065,-23.936127,451.5573,-4.8937225,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27066,-23.936127,451.5573,-4.8937225,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27067,-23.9581,451.5573,-4.8937225,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27068,-23.9581,451.5573,-4.8937225,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27069,-23.9581,451.5573,-4.8937225,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27070,-23.9581,451.5573,-4.87175,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27071,-23.980072,451.5573,-4.849777,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27072,-23.980072,451.5573,-4.849777,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
27073,-23.980072,451.5573,-4.849777,-336.0318,-413.96875,76561198173700433,aVa,0,ak47,rifle,649.5320197959378,-0.19810486,-0.08824158,0.0
