tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
19428,1.1000061,379.56396,-19.17183,-1776.3893,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19429,1.1000061,381.1211,-19.17183,-1775.704,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19430,1.1000061,382.71683,-19.17183,-1775.1317,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19431,1.1000061,384.348,-19.17183,-1774.6631,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19432,1.1000061,386.01144,-19.17183,-1774.2899,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19433,1.1000061,387.70453,-19.17183,-1774.0043,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19434,1.1000061,389.42496,-19.17183,-1773.7994,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19435,1.1000061,391.16693,-19.17183,-1773.6688,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19436,1.1000061,392.91272,-19.17183,-1773.6068,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19437,1.1000061,394.6596,-19.17183,-1773.6074,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19438,1.1000061,396.40555,-19.17183,-1773.6647,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19439,1.1000061,398.14905,-19.17183,-1773.7731,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19440,1.1000061,399.88904,-19.17183,-1773.9279,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19441,1.1000061,401.62485,-19.17183,-1774.124,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19442,1.1000061,403.35602,-19.17183,-1774.3577,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19443,1.0780334,405.05594,-18.709717,-1774.6659,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19444,1.0121155,406.69885,-17.389648,-1775.1019,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19445,0.92422485,408.28275,-15.739975,-1775.6793,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19446,0.83599854,409.82672,-14.375946,-1776.36,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19447,0.7041626,411.33752,-13.165741,-1777.1339,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19448,0.59394836,412.82083,-11.999817,-1777.9911,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19449,0.48408508,414.28146,-10.8558655,-1778.9231,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19450,0.48408508,415.71823,-9.469879,-1779.9167,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19451,0.6378937,417.12335,-8.149796,-1780.9546,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19452,0.8579712,418.50012,-7.269867,-1782.0298,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19453,0.9461975,419.8508,-6.9838715,-1783.1376,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19454,0.9461975,421.1775,-6.9838715,-1784.274,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19455,0.9461975,422.5744,-6.9838715,-1785.5457,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
19456,0.9461975,424.03546,-6.9838715,-1786.9415,-415.96875,76561198173700433,aVa,0,ak47,rifle,1024.590588145701,0.30795288,0.0,0.22022709
