tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
45088,0.92388916,313.93063,23.317795,-1344.7507,-415.96875,76561198173700433,aVa,0,ak47,rifle,625.9796258975553,0.06625366,-0.06591797,0.37472862
45089,0.9019165,314.82162,23.44963,-1347.7959,-415.96875,76561198173700433,aVa,0,ak47,rifle,625.9796258975553,0.06625366,-0.06591797,0.37472862
45090,0.8140259,315.53622,23.911743,-1350.863,-415.96875,76561198173700433,aVa,0,ak47,rifle,625.9796258975553,0.06625366,-0.06591797,0.37472862
45091,0.72613525,316.09274,24.725769,-1353.9518,-415.96875,76561198173700433,aVa,0,ak47,rifle,625.9796258975553,0.06625366,-0.06591797,0.37472862
45092,0.681839,316.50766,25.517807,-1357.0616,-415.96875,76561198173700433,aVa,0,ak47,rifle,625.9796258975553,0.06625366,-0.06591797,0.37472862
45093,0.6378937,318.0101,26.35379,-1358.5182,-415.96875,76561198173700433,aVa,0,ak47,rifle,625.9796258975553,0.06625366,-0.06591797,0.37472862
45094,0.55000305,319.51666,27.299652,-1359.6099,-415.96875,76561198173700433,aVa,0,ak47,rifle,625.9796258975553,0.06625366,-0.06591797,0.37472862
45095,0.44013977,320.79535,28.025787,-1360.5476,-415.96875,76561198173700433,aVa,0,ak47,rifle,625.9796258975553,0.06625366,-0.06591797,0.37472862
45096,0.3518982,321.69125,28.707611,-1361.5187,-415.96875,76561198173700433,aVa,0,ak47,rifle,625.9796258975553,0.06625366,-0.06591797,0.37472862
45097,0.28598022,322.2625,29.323883,-1362.5521,-415.96875,76561198173700433,aVa,0,ak47,rifle,625.9796258975553,0.06625366,-0.06591797,0.37472862
45098,0.1980896,322.69397,30.005722,-1363.7084,-415.96875,76561198173700433,aVa,0,ak47,rifle,625.9796258975553,0.06625366,-0.06591797,0.37472862
45099,0.13183594,323.0193,30.753815,-1365.0446,-415.96875,76561198173700433,aVa,0,ak47,rifle,625.9796258975553,0.06625366,-0.06591797,0.37472862
