tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
12535,1.6280365,1627.0918,-175.11142,-1754.2322,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12536,1.6060638,1626.9642,-175.11142,-1754.4779,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12537,1.4958496,1626.8981,-175.17734,-1754.8076,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12538,1.3859863,1626.8663,-175.2436,-1755.2118,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12539,1.2541504,1626.857,-175.30952,-1755.6886,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12540,1.1439514,1626.8635,-175.41939,-1756.2379,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12541,1.0340881,1626.8824,-175.55157,-1756.8595,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12542,0.9019165,1626.9109,-175.83755,-1757.5535,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12543,0.7481079,1626.9468,-176.21143,-1758.3203,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12544,0.55000305,1626.9883,-176.60764,-1759.1599,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12545,0.3958435,1627.0342,-176.84967,-1760.0724,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12546,0.26400757,1627.0839,-177.00348,-1761.0576,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12547,0.1980896,1627.1373,-177.04776,-1762.1156,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12548,0.13183594,1627.1946,-177.0917,-1763.2463,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12549,0.087890625,1627.2556,-177.11368,-1764.4498,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12550,0.087890625,1627.3201,-177.11368,-1765.7261,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12551,0.087890625,1627.3882,-177.13565,-1767.0729,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12552,0.06591797,1627.4595,-177.15762,-1768.4847,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12553,0.043945312,1627.5331,-177.26749,-1769.9563,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12554,0.0,1627.6082,-177.50954,-1771.4825,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12555,-0.021972656,1627.6837,-177.79553,-1773.0591,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12556,-0.043945312,1627.7589,-178.08151,-1774.6819,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12557,0.0,1627.8319,-178.63152,-1776.3474,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12558,0.087890625,1627.9006,-179.46785,-1778.052,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12559,0.13183594,1627.9625,179.60828,-1779.7925,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12560,0.15414429,1628.0155,178.59616,-1781.5386,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12561,0.1980896,1628.0581,177.6503,-1783.2849,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12562,0.32992554,1628.0895,176.96844,-1785.0315,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12563,0.32992554,1628.1107,176.96844,-1786.7782,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12564,0.32992554,1628.1226,176.96844,-1788.525,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12565,0.32992554,1628.1259,176.96844,-1790.2719,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12566,0.32992554,1628.1211,176.96844,-1792.0187,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12567,0.32992554,1628.1093,176.96844,-1793.7655,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12568,0.32992554,1628.0907,176.96844,-1795.5123,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12569,0.32992554,1628.0659,176.96844,-1797.259,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12570,0.32992554,1628.0358,176.96844,-1799.0056,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12571,0.32992554,1628.0006,176.96844,-1800.7522,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12572,0.32992554,1627.9609,176.96844,-1802.4987,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12573,0.32992554,1627.9169,176.96844,-1804.245,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12574,0.32992554,1627.8688,176.96844,-1805.9912,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12575,0.28598022,1627.817,176.96844,-1807.7373,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12576,0.26400757,1627.7622,176.96844,-1809.4833,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
12577,0.32992554,1627.7037,176.77036,-1811.2291,-415.96875,76561198173700433,aVa,0,ak47,rifle,682.7407636611786,0.043945312,0.1538086,0.0
