tick,pitch,X,yaw,Y,Z,label,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,snap_magnitude,speed_rolling_std,speed_rolling_mean,position_delta,position_jumpiness,cumulative_pitch,cumulative_yaw,angle_magnitude,yaw_change_sign,pitch_change_sign,direction_flips,flip_rate,yaw_rolling_std,pitch_rolling_std,yaw_rolling_mean,pitch_rolling_mean,pitch_peaks,yaw_peaks,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_skew,pitch_kurtosis,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range,yaw_skew,yaw_kurtosis,pitch_velocity_mean,pitch_velocity_std,pitch_velocity_min,pitch_velocity_max,pitch_velocity_range,pitch_velocity_skew,pitch_velocity_kurtosis,yaw_velocity_mean,yaw_velocity_std,yaw_velocity_min,yaw_velocity_max,yaw_velocity_range,yaw_velocity_skew,yaw_velocity_kurtosis,angle_magnitude_mean,angle_magnitude_std,angle_magnitude_min,angle_magnitude_max,angle_magnitude_range,angle_magnitude_skew,angle_magnitude_kurtosis,weapon_grenade,weapon_lmg,weapon_melee,weapon_pistol,weapon_rifle,weapon_shotgun,weapon_smg,weapon_sniper,weapon_unknown
19663,1.5003204,845.7442,-125.49717,-1086.135,-262.48645,1,1085.078566577829,-0.020599365,-0.04600525,1.3080958,0.04600520000000019,-0.17337999999999454,-0.00035099999999976816,-0.10402999999999452,-0.04670719999999973,-0.06935500000000161,0.050406516106211156,0.0,1.3080958,3.1601810609677816,0.10794066234997508,15.997802799999999,-1246.91425,0.17937977262511548,-1.0,-1.0,0,1.0,0.861530233748962,0.2398776437754503,-124.69142500000001,1.59978028,0,0,-2.450421095367666,5.032902471421666,-11.663025,2.7977295,14.4607545,-0.8491043047235871,-1.0211768731270103,-140.52459106000003,22.435128229050726,-176.55441,-106.180115,70.37429499999999,-0.6991085289807485,-1.2638866977968342,-0.0436031381270903,0.20102221491553027,-1.3626402999999998,0.33853152,1.70117182,-3.0956975517100522,13.165813158682127,-0.17639212374581936,1.040099477814609,-5.3015900000000045,3.8115689999999915,9.113158999999996,-1.9674935600176344,12.19315764450604,0.4445110129573954,0.9783097490718013,0.0,5.398173130709643,5.398173130709643,3.429244125821889,11.842794475546405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19664,1.5003204,847.00195,-125.61836,-1089.08,-262.42737,1,1085.078566577829,-0.020599365,-0.04600525,1.3080958,0.0,-0.12118999999999858,-0.04600520000000019,0.05218999999999596,-0.04565420000000042,0.15621999999999048,0.050406516106211156,0.0,1.3080958,3.2028815945800417,0.12150639007896849,17.4981232,-1372.53261,0.12118999999999858,1.0,-1.0,1,2.0,0.6116206159480785,0.1634044447558026,-124.96862349999999,1.5396987899999999,0,0,-2.450421095367666,5.032902471421666,-11.663025,2.7977295,14.4607545,-0.8491043047235871,-1.0211768731270103,-140.52459106000003,22.435128229050726,-176.55441,-106.180115,70.37429499999999,-0.6991085289807485,-1.2638866977968342,-0.0436031381270903,0.20102221491553027,-1.3626402999999998,0.33853152,1.70117182,-3.0956975517100522,13.165813158682127,-0.17639212374581936,1.040099477814609,-5.3015900000000045,3.8115689999999915,9.113158999999996,-1.9674935600176344,12.19315764450604,0.4445110129573954,0.9783097490718013,0.0,5.398173130709643,5.398173130709643,3.429244125821889,11.842794475546405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19665,1.5003204,848.2077,-125.61836,-1092.0905,-262.36542,1,1085.078566577829,-0.020599365,-0.04600525,1.3080958,0.0,0.0,0.0,0.12118999999999858,0.04600520000000019,0.06900000000000261,0.050406516106211156,0.0,1.3080958,3.2435753598461,0.1250470762639081,18.998443599999998,-1498.15097,0.0,1.0,0.0,0,2.0,0.43398369591914854,0.10622520402675124,-125.1643859,1.50042266,0,0,-2.450421095367666,5.032902471421666,-11.663025,2.7977295,14.4607545,-0.8491043047235871,-1.0211768731270103,-140.52459106000003,22.435128229050726,-176.55441,-106.180115,70.37429499999999,-0.6991085289807485,-1.2638866977968342,-0.0436031381270903,0.20102221491553027,-1.3626402999999998,0.33853152,1.70117182,-3.0956975517100522,13.165813158682127,-0.17639212374581936,1.040099477814609,-5.3015900000000045,3.8115689999999915,9.113158999999996,-1.9674935600176344,12.19315764450604,0.4445110129573954,0.9783097490718013,0.0,5.398173130709643,5.398173130709643,3.429244125821889,11.842794475546405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19666,1.5003204,849.3659,-125.61836,-1095.161,-262.32983,1,1085.078566577829,-0.020599365,-0.04600525,1.3080958,0.0,0.0,0.0,0.0,0.0,-0.12118999999999858,0.050406516106211156,0.0,1.3080958,3.2818690007524904,0.1277343530839333,20.498763999999998,-1623.7693299999999,0.0,0.0,0.0,1,3.0,0.29862433826033996,0.05812763414091099,-125.30473590000001,1.4749816800000002,0,0,-2.450421095367666,5.032902471421666,-11.663025,2.7977295,14.4607545,-0.8491043047235871,-1.0211768731270103,-140.52459106000003,22.435128229050726,-176.55441,-106.180115,70.37429499999999,-0.6991085289807485,-1.2638866977968342,-0.0436031381270903,0.20102221491553027,-1.3626402999999998,0.33853152,1.70117182,-3.0956975517100522,13.165813158682127,-0.17639212374581936,1.040099477814609,-5.3015900000000045,3.8115689999999915,9.113158999999996,-1.9674935600176344,12.19315764450604,0.4445110129573954,0.9783097490718013,0.0,5.398173130709643,5.398173130709643,3.429244125821889,11.842794475546405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19667,1.5003204,850.4801,-125.61836,-1098.2867,-262.35266,1,1085.078566577829,-0.020599365,-0.04600525,1.3080958,0.0,0.0,0.0,0.0,0.0,0.0,0.050406516106211156,0.0,1.3080958,3.3184278414484596,0.13014081969397812,21.999084399999997,-1749.3876899999998,0.0,0.0,0.0,0,3.0,0.22382242329391724,0.042504498963945564,-125.3965745,1.4657119600000001,0,0,-2.450421095367666,5.032902471421666,-11.663025,2.7977295,14.4607545,-0.8491043047235871,-1.0211768731270103,-140.52459106000003,22.435128229050726,-176.55441,-106.180115,70.37429499999999,-0.6991085289807485,-1.2638866977968342,-0.0436031381270903,0.20102221491553027,-1.3626402999999998,0.33853152,1.70117182,-3.0956975517100522,13.165813158682127,-0.17639212374581936,1.040099477814609,-5.3015900000000045,3.8115689999999915,9.113158999999996,-1.9674935600176344,12.19315764450604,0.4445110129573954,0.9783097490718013,0.0,5.398173130709643,5.398173130709643,3.429244125821889,11.842794475546405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19668,1.5003204,851.55396,-125.61836,-1101.4633,-262.37463,1,1085.078566577829,-0.020599365,-0.04600525,1.3080958,0.0,0.0,0.0,0.0,0.0,0.0,0.050406516106211156,0.0,1.3080958,3.3532738540862628,0.12680613266979077,23.499404799999997,-1875.0060499999997,0.0,0.0,0.0,0,3.0,0.19160120038549452,0.043804727063138385,-125.4554885,1.46801146,0,0,-2.450421095367666,5.032902471421666,-11.663025,2.7977295,14.4607545,-0.8491043047235871,-1.0211768731270103,-140.52459106000003,22.435128229050726,-176.55441,-106.180115,70.37429499999999,-0.6991085289807485,-1.2638866977968342,-0.0436031381270903,0.20102221491553027,-1.3626402999999998,0.33853152,1.70117182,-3.0956975517100522,13.165813158682127,-0.17639212374581936,1.040099477814609,-5.3015900000000045,3.8115689999999915,9.113158999999996,-1.9674935600176344,12.19315764450604,0.4445110129573954,0.9783097490718013,0.0,5.398173130709643,5.398173130709643,3.429244125821889,11.842794475546405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19669,1.5003204,852.591,-125.61836,-1104.6864,-262.39587,1,1085.078566577829,-0.020599365,-0.04600525,1.3080958,0.0,0.0,0.0,0.0,0.0,0.0,0.050406516106211156,0.0,1.3080958,3.385893782917757,0.12205363833021379,24.999725199999997,-2000.6244099999997,0.0,0.0,0.0,0,3.0,0.1679752110886446,0.0392346131886408,-125.50053249999999,1.4772476,0,0,-2.450421095367666,5.032902471421666,-11.663025,2.7977295,14.4607545,-0.8491043047235871,-1.0211768731270103,-140.52459106000003,22.435128229050726,-176.55441,-106.180115,70.37429499999999,-0.6991085289807485,-1.2638866977968342,-0.0436031381270903,0.20102221491553027,-1.3626402999999998,0.33853152,1.70117182,-3.0956975517100522,13.165813158682127,-0.17639212374581936,1.040099477814609,-5.3015900000000045,3.8115689999999915,9.113158999999996,-1.9674935600176344,12.19315764450604,0.4445110129573954,0.9783097490718013,0.0,5.398173130709643,5.398173130709643,3.429244125821889,11.842794475546405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19670,1.5003204,853.594,-125.61836,-1107.9521,-262.41644,1,1085.078566577829,-0.020599365,-0.04600525,1.3080958,0.0,0.0,0.0,0.0,0.0,0.0,0.050406516106211156,0.0,1.3080958,3.41631799089306,0.11664414564268237,26.500045599999996,-2126.24277,0.0,0.0,0.0,0,3.0,0.1386867682385127,0.031149415969992076,-125.54039199999997,1.48648374,0,0,-2.450421095367666,5.032902471421666,-11.663025,2.7977295,14.4607545,-0.8491043047235871,-1.0211768731270103,-140.52459106000003,22.435128229050726,-176.55441,-106.180115,70.37429499999999,-0.6991085289807485,-1.2638866977968342,-0.0436031381270903,0.20102221491553027,-1.3626402999999998,0.33853152,1.70117182,-3.0956975517100522,13.165813158682127,-0.17639212374581936,1.040099477814609,-5.3015900000000045,3.8115689999999915,9.113158999999996,-1.9674935600176344,12.19315764450604,0.4445110129573954,0.9783097490718013,0.0,5.398173130709643,5.398173130709643,3.429244125821889,11.842794475546405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19671,1.5003204,854.566,-125.61836,-1111.2573,-262.43634,1,1085.078566577829,-0.020599365,-0.04600525,1.3080958,0.0,0.0,0.0,0.0,0.0,0.0,0.050406516106211156,0.0,1.3080958,3.445217997456772,0.11096053342779269,28.000365999999996,-2251.86113,0.0,0.0,0.0,0,3.0,0.0967085330257886,0.01454812162115916,-125.576784,1.4957198800000002,0,0,-2.450421095367666,5.032902471421666,-11.663025,2.7977295,14.4607545,-0.8491043047235871,-1.0211768731270103,-140.52459106000003,22.435128229050726,-176.55441,-106.180115,70.37429499999999,-0.6991085289807485,-1.2638866977968342,-0.0436031381270903,0.20102221491553027,-1.3626402999999998,0.33853152,1.70117182,-3.0956975517100522,13.165813158682127,-0.17639212374581936,1.040099477814609,-5.3015900000000045,3.8115689999999915,9.113158999999996,-1.9674935600176344,12.19315764450604,0.4445110129573954,0.9783097490718013,0.0,5.398173130709643,5.398173130709643,3.429244125821889,11.842794475546405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19672,1.5003204,855.5093,-125.61836,-1114.5989,-262.4557,1,1085.078566577829,-0.020599365,-0.04600525,1.3080958,0.0,0.0,0.0,0.0,0.0,0.0,0.050406516106211156,0.0,1.3080958,3.4722442684235006,0.10514646857869098,29.500686399999996,-2377.4794899999997,0.0,0.0,0.0,0,2.0,0.03832364296360625,0.0,-125.606241,1.5003204,0,0,-2.450421095367666,5.032902471421666,-11.663025,2.7977295,14.4607545,-0.8491043047235871,-1.0211768731270103,-140.52459106000003,22.435128229050726,-176.55441,-106.180115,70.37429499999999,-0.6991085289807485,-1.2638866977968342,-0.0436031381270903,0.20102221491553027,-1.3626402999999998,0.33853152,1.70117182,-3.0956975517100522,13.165813158682127,-0.17639212374581936,1.040099477814609,-5.3015900000000045,3.8115689999999915,9.113158999999996,-1.9674935600176344,12.19315764450604,0.4445110129573954,0.9783097490718013,0.0,5.398173130709643,5.398173130709643,3.429244125821889,11.842794475546405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
